Date,WBA,ZBRA,PENN,NEM,NTRS,VRTX,POOL,TT,ODFL,LNC,TYL,HES,SEE,CSCO,OGN,NOC,JKHY,PSX,ZBH,NSC,DHR,STZ,MET,RE,NI,NWSA,EIX,COST,HCA,ZION,BMY,NLSN,MA,AXP,TAP,UDR,MTCH,AOS,ICE,RL,ROST,TTWO,FE,LOW,OKE,PCAR,CB,ADBE,CDAY,MO
2021-06-08,54.0,505.57000732421875,84.05999755859375,69.93000030517578,119.97000122070312,211.1300048828125,440.0,183.89999389648438,255.39999389648438,70.7699966430664,413.1700134277344,90.18000030517578,57.54999923706055,54.130001068115234,28.90999984741211,371.1099853515625,158.22999572753906,92.55999755859375,152.9514617919922,275.4599914550781,240.1999969482422,238.3699951171875,66.04000091552734,259.1700134277344,25.420000076293945,26.469999313354492,56.790000915527344,379.70001220703125,209.83999633789062,57.79999923706055,63.70000076293945,27.030000686645508,365.260009765625,166.50999450683594,60.72999954223633,49.58000183105469,142.85000610351562,68.38999938964844,111.08000183105469,122.45999908447266,120.2699966430664,184.8300018310547,38.27000045776367,191.39999389648438,55.779998779296875,93.4800033569336,169.82000732421875,509.20001220703125,86.08000183105469,49.880001068115234
2021-06-09,53.43000030517578,505.3500061035156,82.37999725341797,69.98999786376953,118.62000274658203,213.55999755859375,433.6199951171875,182.2899932861328,249.77000427246094,68.27999877929688,416.30999755859375,88.87999725341797,57.880001068115234,54.02000045776367,28.450000762939453,372.6000061035156,159.72000122070312,92.44999694824219,153.6116485595703,273.760009765625,240.6999969482422,236.6699981689453,64.68000030517578,257.6499938964844,25.6200008392334,26.530000686645508,56.88999938964844,379.9599914550781,208.30999755859375,56.619998931884766,65.4000015258789,26.84000015258789,363.3299865722656,164.08999633789062,60.7400016784668,49.66999816894531,141.77000427246094,68.44000244140625,110.8499984741211,121.44000244140625,120.08999633789062,183.58999633789062,38.4900016784668,190.60000610351562,54.84000015258789,92.58999633789062,167.3000030517578,514.6799926757812,86.20999908447266,49.900001525878906
2021-06-10,55.310001373291016,508.6300048828125,81.7699966430664,71.05999755859375,117.12000274658203,216.77000427246094,429.0,183.69000244140625,248.41000366210938,66.97000122070312,424.5199890136719,89.02999877929688,58.02000045776367,55.029998779296875,30.329999923706055,372.510009765625,163.1300048828125,91.63999938964844,154.62135314941406,270.1199951171875,246.25999450683594,237.1699981689453,63.88999938964844,254.8800048828125,25.75,26.459999084472656,57.4900016784668,383.010009765625,210.10000610351562,55.08000183105469,67.38999938964844,25.579999923706055,364.29998779296875,162.22999572753906,60.720001220703125,50.189998626708984,141.8800048828125,67.79000091552734,111.72000122070312,119.66000366210938,117.97000122070312,184.97000122070312,38.630001068115234,188.77999877929688,54.779998779296875,91.70999908447266,165.4600067138672,535.52001953125,87.70999908447266,50.13999938964844
2021-06-11,55.310001373291016,508.4800109863281,83.83999633789062,70.30999755859375,117.58999633789062,193.02000427246094,431.6199951171875,185.22999572753906,251.02999877929688,67.70999908447266,430.7900085449219,89.68000030517578,58.689998626708984,54.77000045776367,29.649999618530273,375.05999755859375,162.57000732421875,90.97000122070312,153.66990661621094,271.489990234375,247.02000427246094,237.88999938964844,64.11000061035156,253.83999633789062,26.010000228881836,26.84000015258789,57.970001220703125,381.8299865722656,211.69000244140625,55.27000045776367,67.33999633789062,26.139999389648438,365.5,164.50999450683594,59.959999084472656,50.290000915527344,141.57000732421875,68.94000244140625,112.66999816894531,122.7300033569336,120.08000183105469,186.4199981689453,38.7599983215332,190.80999755859375,55.060001373291016,92.37000274658203,167.08999633789062,541.260009765625,88.80999755859375,49.7599983215332
2021-06-14,54.43000030517578,509.9200134277344,80.66000366210938,69.83000183105469,116.47000122070312,194.8000030517578,430.9599914550781,182.61000061035156,250.1300048828125,66.26000213623047,437.04998779296875,88.66999816894531,58.599998474121094,54.16999816894531,30.280000686645508,372.2300109863281,163.3300018310547,91.44000244140625,152.96116638183594,271.5199890136719,247.41000366210938,236.3699951171875,63.310001373291016,254.02999877929688,26.030000686645508,26.309999465942383,58.68000030517578,383.760009765625,207.86000061035156,54.02000045776367,67.29000091552734,25.690000534057617,366.5199890136719,163.80999755859375,59.7599983215332,50.119998931884766,143.86000061035156,68.83999633789062,113.83999633789062,120.37999725341797,119.22000122070312,186.75,38.790000915527344,189.66000366210938,55.439998626708984,91.06999969482422,166.4600067138672,556.9500122070312,89.12999725341797,48.08000183105469
2021-06-15,54.2400016784668,506.1000061035156,78.56999969482422,69.08000183105469,118.18000030517578,188.97000122070312,434.4100036621094,184.25999450683594,253.41000366210938,66.80999755859375,428.75,90.66000366210938,58.72999954223633,53.790000915527344,31.809999465942383,375.0,163.91000366210938,92.0999984741211,153.7281494140625,273.2300109863281,245.10000610351562,236.0800018310547,63.77000045776367,256.5799865722656,26.15999984741211,26.0,58.59000015258789,383.9100036621094,209.55999755859375,54.52000045776367,67.41999816894531,25.760000228881836,368.1199951171875,166.27000427246094,58.13999938964844,49.61000061035156,142.33999633789062,69.26000213623047,114.04000091552734,121.30999755859375,118.7300033569336,178.60000610351562,38.880001068115234,187.8800048828125,55.97999954223633,92.33000183105469,168.10000610351562,548.4600219726562,84.54000091552734,47.900001525878906
2021-06-16,53.310001373291016,506.70001220703125,77.80000305175781,68.44999694824219,118.98999786376953,187.49000549316406,432.5199890136719,182.35000610351562,252.44000244140625,67.18000030517578,430.9800109863281,88.5199966430664,58.400001525878906,53.470001220703125,30.700000762939453,372.2099914550781,164.61000061035156,90.73999786376953,153.42718505859375,271.3999938964844,244.74000549316406,233.97000122070312,63.709999084472656,254.19000244140625,25.809999465942383,25.93000030517578,57.779998779296875,379.4100036621094,206.75999450683594,55.130001068115234,66.91999816894531,25.299999237060547,363.82000732421875,164.67999267578125,57.790000915527344,49.209999084472656,143.02000427246094,68.37999725341797,113.83999633789062,121.47000122070312,118.9800033569336,171.64999389648438,38.150001525878906,186.1999969482422,57.02000045776367,91.36000061035156,167.5,543.3300170898438,85.70999908447266,47.369998931884766
2021-06-17,52.810001373291016,502.0899963378906,76.12999725341797,63.66999816894531,112.52999877929688,188.36000061035156,436.5299987792969,180.0,249.19000244140625,62.40999984741211,443.260009765625,85.62999725341797,57.40999984741211,53.130001068115234,31.459999084472656,368.70001220703125,163.19000244140625,86.66000366210938,155.71844482421875,266.9200134277344,257.0799865722656,229.74000549316406,60.25,245.52999877929688,25.8799991607666,25.5,56.97999954223633,384.75,207.2100067138672,51.619998931884766,66.7699966430664,24.889999389648438,367.2900085449219,162.1300048828125,56.13999938964844,49.209999084472656,150.25,66.80999755859375,114.0199966430664,117.05000305175781,118.2300033569336,170.5,37.720001220703125,186.83999633789062,54.15999984741211,89.58000183105469,160.27000427246094,551.3599853515625,89.05000305175781,46.869998931884766
2021-06-18,50.84000015258789,493.42999267578125,73.77999877929688,62.619998931884766,109.27999877929688,187.85000610351562,442.0199890136719,173.41000366210938,246.35000610351562,59.43000030517578,440.2099914550781,84.3499984741211,57.790000915527344,52.06999969482422,29.979999542236328,367.19000244140625,164.5500030517578,84.16999816894531,153.89320373535156,261.42999267578125,256.9700012207031,221.25,58.29999923706055,236.2100067138672,25.020000457763672,25.1299991607666,55.58000183105469,380.8800048828125,201.36000061035156,50.29999923706055,66.47000122070312,24.450000762939453,367.4200134277344,158.1699981689453,54.22999954223633,48.22999954223633,153.9199981689453,66.05000305175781,112.76000213623047,113.4800033569336,115.26000213623047,171.27999877929688,37.130001068115234,186.8800048828125,53.02000045776367,87.04000091552734,156.00999450683594,565.5900268554688,91.30000305175781,46.310001373291016
2021-06-21,51.93000030517578,504.1300048828125,76.0199966430664,63.43000030517578,113.16000366210938,187.6999969482422,452.8999938964844,179.55999755859375,251.39999389648438,61.790000915527344,446.25,90.4000015258789,58.4900016784668,53.18000030517578,29.40999984741211,373.2900085449219,166.85000610351562,87.3499984741211,158.71844482421875,264.760009765625,262.5899963378906,225.94000244140625,59.68000030517578,243.5800018310547,25.389999389648438,25.729999542236328,56.099998474121094,386.79998779296875,208.08999633789062,52.68000030517578,66.83000183105469,25.0,373.0899963378906,164.89999389648438,55.709999084472656,49.54999923706055,155.72000122070312,67.63999938964844,113.69999694824219,115.43000030517578,119.41000366210938,173.47000122070312,37.790000915527344,188.8800048828125,55.59000015258789,87.4000015258789,159.02999877929688,567.3499755859375,92.41000366210938,47.290000915527344
2021-06-22,51.77000045776367,506.44000244140625,76.62999725341797,62.91999816894531,112.05000305175781,188.8699951171875,459.760009765625,180.1199951171875,252.92999267578125,61.70000076293945,445.3500061035156,88.62000274658203,58.650001525878906,53.2599983215332,29.530000686645508,372.57000732421875,165.7100067138672,87.97000122070312,161.5339813232422,264.0799865722656,267.0400085449219,224.6999969482422,59.27000045776367,244.44000244140625,25.149999618530273,25.520000457763672,55.65999984741211,392.17999267578125,209.83999633789062,52.81999969482422,65.94000244140625,24.81999969482422,378.0400085449219,164.5,54.91999816894531,49.459999084472656,159.05999755859375,67.91999816894531,114.44999694824219,117.3499984741211,120.4000015258789,174.22999572753906,37.5,191.72000122070312,55.470001220703125,87.37000274658203,159.32000732421875,575.739990234375,94.0,47.2400016784668
2021-06-23,52.08000183105469,502.8800048828125,76.80000305175781,62.65999984741211,112.25,187.52000427246094,454.8999938964844,179.72999572753906,252.9600067138672,62.29999923706055,443.45001220703125,88.29000091552734,58.41999816894531,52.7599983215332,29.5,370.2799987792969,164.32000732421875,88.26000213623047,159.6796112060547,263.20001220703125,268.6499938964844,224.25,59.25,245.77999877929688,24.860000610351562,25.450000762939453,55.0099983215332,391.9700012207031,206.14999389648438,53.13999938964844,65.26000213623047,24.719999313354492,375.1400146484375,166.02000427246094,54.720001220703125,49.58000183105469,161.52999877929688,68.13999938964844,116.63999938964844,119.66999816894531,120.87999725341797,171.8800048828125,36.95000076293945,191.13999938964844,55.22999954223633,87.73999786376953,159.49000549316406,574.22998046875,96.04000091552734,47.02000045776367
2021-06-24,52.099998474121094,510.3900146484375,76.5,62.29999923706055,114.31999969482422,191.94000244140625,459.0299987792969,179.83999633789062,252.10000610351562,63.279998779296875,446.04998779296875,88.5,58.27000045776367,52.779998779296875,29.770000457763672,369.67999267578125,164.4499969482422,89.69000244140625,159.60194396972656,264.94000244140625,267.3500061035156,226.0,60.0099983215332,252.61000061035156,24.84000015258789,25.56999969482422,55.279998779296875,392.07000732421875,204.42999267578125,54.209999084472656,65.8499984741211,24.959999084472656,374.75,168.2100067138672,54.959999084472656,49.61000061035156,164.27000427246094,67.7699966430664,118.08999633789062,120.38999938964844,123.16999816894531,175.05999755859375,37.18000030517578,191.75,55.88999938964844,88.4800033569336,161.1999969482422,578.260009765625,97.0,47.43000030517578
2021-06-25,52.15999984741211,510.6499938964844,76.08999633789062,62.68000030517578,116.2699966430664,194.33999633789062,455.7699890136719,180.0,253.61000061035156,65.58000183105469,453.29998779296875,89.31999969482422,58.540000915527344,53.060001373291016,30.190000534057617,373.30999755859375,166.58999633789062,90.04000091552734,161.01942443847656,265.8500061035156,266.55999755859375,228.60000610351562,61.02000045776367,256.239990234375,25.100000381469727,25.729999542236328,57.0,394.510009765625,207.6199951171875,55.47999954223633,66.73999786376953,25.31999969482422,379.6099853515625,169.4499969482422,55.08000183105469,49.86000061035156,161.99000549316406,69.2699966430664,119.31999969482422,121.18000030517578,123.56999969482422,173.82000732421875,37.689998626708984,192.66000366210938,56.54999923706055,88.9800033569336,162.2899932861328,579.6599731445312,98.05000305175781,47.619998931884766
2021-06-28,52.209999084472656,527.1300048828125,75.61000061035156,62.650001525878906,114.5999984741211,197.82000732421875,456.5400085449219,182.74000549316406,255.5800018310547,63.11000061035156,453.05999755859375,86.18000030517578,58.560001373291016,52.959999084472656,30.940000534057617,370.2099914550781,165.24000549316406,85.41999816894531,158.93203735351562,263.510009765625,271.69000244140625,229.38999938964844,59.75,251.5500030517578,25.15999984741211,25.6200008392334,57.630001068115234,396.5400085449219,206.9199981689453,53.45000076293945,66.4000015258789,24.610000610351562,367.67999267578125,164.77999877929688,54.83000183105469,49.779998779296875,161.52999877929688,70.37000274658203,118.79000091552734,117.19999694824219,121.77999877929688,178.08999633789062,38.060001373291016,193.2100067138672,55.439998626708984,88.63999938964844,158.9499969482422,588.7999877929688,99.0999984741211,47.18000030517578
2021-06-29,51.9900016784668,536.0599975585938,76.25,62.58000183105469,114.93000030517578,196.77999877929688,465.0400085449219,182.8300018310547,255.02999877929688,62.27000045776367,455.7300109863281,86.19000244140625,58.400001525878906,52.90999984741211,30.549999237060547,360.30999755859375,165.52000427246094,85.11000061035156,156.48544311523438,262.0899963378906,270.8699951171875,230.97999572753906,59.47999954223633,253.0,24.639999389648438,25.559999465942383,57.41999816894531,398.7900085449219,205.8800048828125,52.70000076293945,66.2699966430664,24.40999984741211,368.0,164.25,54.43000030517578,49.470001220703125,162.27999877929688,71.58999633789062,118.76000213623047,116.91000366210938,122.16000366210938,178.10000610351562,37.540000915527344,194.1999969482422,55.18000030517578,88.16999816894531,158.39999389648438,590.75,99.97000122070312,46.779998779296875
2021-06-30,52.61000061035156,529.489990234375,76.48999786376953,63.380001068115234,115.62000274658203,201.6300048828125,458.6600036621094,184.13999938964844,253.8000030517578,62.84000015258789,452.3699951171875,87.31999969482422,59.25,53.0,30.260000228881836,363.42999267578125,163.50999450683594,85.81999969482422,156.13592529296875,265.4100036621094,268.3599853515625,233.88999938964844,59.849998474121094,252.00999450683594,24.5,25.770000457763672,57.81999969482422,395.6700134277344,206.74000549316406,52.86000061035156,66.81999969482422,24.670000076293945,365.0899963378906,165.22999572753906,53.689998626708984,48.97999954223633,161.25,72.05999755859375,118.69999694824219,117.80999755859375,124.0,177.02000427246094,37.209999084472656,193.97000122070312,55.63999938964844,89.25,158.94000244140625,585.6400146484375,95.91999816894531,47.68000030517578
2021-07-01,48.709999084472656,532.02001953125,76.37999725341797,62.86000061035156,116.31999969482422,202.2100067138672,462.04998779296875,186.1999969482422,258.0,64.3499984741211,459.1400146484375,88.88999938964844,59.13999938964844,53.439998626708984,30.81999969482422,367.6199951171875,164.50999450683594,87.08999633789062,158.3883514404297,269.2799987792969,272.2099914550781,232.02999877929688,60.5099983215332,256.82000732421875,24.799999237060547,26.139999389648438,57.90999984741211,394.5299987792969,211.8300018310547,53.81999969482422,66.55999755859375,24.90999984741211,370.7099914550781,166.94000244140625,53.97999954223633,49.59000015258789,159.47999572753906,72.0999984741211,118.83999633789062,118.02999877929688,124.98999786376953,178.97000122070312,37.65999984741211,195.82000732421875,56.93000030517578,88.79000091552734,161.82000732421875,584.72998046875,96.11000061035156,47.83000183105469
2021-07-02,48.16999816894531,539.9400024414062,74.70999908447266,63.36000061035156,116.7300033569336,200.5399932861328,466.8299865722656,187.3000030517578,258.0,64.26000213623047,464.42999267578125,88.16999816894531,59.310001373291016,53.540000915527344,30.860000610351562,369.20001220703125,165.82000732421875,87.9000015258789,158.7572784423828,270.9100036621094,274.0299987792969,231.4199981689453,60.41999816894531,252.35000610351562,24.829999923706055,25.75,57.04999923706055,398.94000244140625,214.85000610351562,53.2599983215332,66.94999694824219,24.739999771118164,375.0299987792969,168.5,53.810001373291016,49.720001220703125,161.39999389648438,70.9800033569336,118.83000183105469,117.79000091552734,126.25,177.3000030517578,37.47999954223633,195.7100067138672,57.38999938964844,88.30000305175781,161.3699951171875,593.0700073242188,97.87999725341797,47.529998779296875
2021-07-06,47.70000076293945,544.3499755859375,74.4000015258789,63.88999938964844,114.37000274658203,200.0500030517578,464.5299987792969,184.97999572753906,254.52999877929688,62.02000045776367,471.4599914550781,85.18000030517578,58.22999954223633,52.97999954223633,31.0,367.6499938964844,164.7100067138672,84.44999694824219,158.03883361816406,269.3399963378906,278.7200012207031,229.4600067138672,58.900001525878906,248.3800048828125,24.8700008392334,25.540000915527344,57.369998931884766,398.8599853515625,214.83999633789062,51.720001220703125,66.6500015258789,24.299999237060547,376.1199951171875,169.55999755859375,52.02000045776367,50.369998931884766,161.24000549316406,70.41000366210938,117.9800033569336,115.18000030517578,126.5199966430664,174.07000732421875,37.66999816894531,194.75,56.4900016784668,86.75,161.08999633789062,596.9000244140625,99.2300033569336,46.66999816894531
2021-07-07,47.4900016784668,546.6500244140625,71.19000244140625,63.630001068115234,114.04000091552734,198.99000549316406,470.32000732421875,189.64999389648438,259.1700134277344,61.27000045776367,473.8999938964844,83.33999633789062,58.54999923706055,53.2599983215332,30.1200008392334,371.260009765625,166.80999755859375,82.54000091552734,156.4077606201172,273.3500061035156,278.54998779296875,227.0800018310547,58.84000015258789,250.97999572753906,25.030000686645508,25.350000381469727,57.650001525878906,404.67999267578125,216.92999267578125,51.310001373291016,67.13999938964844,24.260000228881836,373.9200134277344,170.97999572753906,52.88999938964844,50.97999954223633,157.69000244140625,72.02999877929688,118.0,113.47000122070312,124.08999633789062,173.69000244140625,37.86000061035156,195.8800048828125,55.439998626708984,86.86000061035156,161.97000122070312,605.77001953125,98.83000183105469,46.790000915527344
2021-07-08,46.720001220703125,539.8400268554688,71.97000122070312,62.7599983215332,111.58000183105469,197.74000549316406,468.7699890136719,187.24000549316406,256.44000244140625,59.41999816894531,474.17999267578125,82.5999984741211,58.290000915527344,53.2599983215332,29.649999618530273,369.94000244140625,166.5800018310547,80.79000091552734,154.62135314941406,253.77999877929688,276.9800109863281,227.00999450683594,56.689998626708984,242.99000549316406,24.950000762939453,24.799999237060547,57.52000045776367,407.1499938964844,214.0500030517578,49.84000015258789,66.69000244140625,23.790000915527344,370.19000244140625,167.5,52.72999954223633,51.13999938964844,158.25,70.3499984741211,118.05999755859375,113.56999969482422,121.66999816894531,170.6699981689453,37.41999816894531,192.8000030517578,55.380001068115234,85.66000366210938,157.9499969482422,605.9500122070312,98.11000061035156,46.43000030517578
2021-07-09,47.40999984741211,547.72998046875,73.31999969482422,63.97999954223633,115.55000305175781,198.16000366210938,476.239990234375,190.32000732421875,260.5799865722656,62.0099983215332,478.8399963378906,84.01000213623047,58.400001525878906,53.7400016784668,30.100000381469727,371.82000732421875,167.3800048828125,82.69999694824219,154.66990661621094,263.6400146484375,277.4700012207031,227.69000244140625,58.86000061035156,247.86000061035156,25.139999389648438,25.520000457763672,58.279998779296875,412.3699951171875,218.7899932861328,52.290000915527344,67.16000366210938,24.309999465942383,372.94000244140625,171.94000244140625,53.18000030517578,51.959999084472656,162.6300048828125,70.75,118.97000122070312,116.4000015258789,124.7699966430664,170.3699951171875,37.529998779296875,195.3300018310547,57.52000045776367,87.5,162.72999572753906,604.5,99.22000122070312,47.400001525878906
2021-07-12,47.54999923706055,548.0999755859375,73.11000061035156,63.189998626708984,116.30000305175781,198.33999633789062,475.510009765625,192.77000427246094,257.6199951171875,63.810001373291016,477.260009765625,84.5999984741211,57.9900016784668,53.22999954223633,29.739999771118164,370.3299865722656,167.05999755859375,82.4000015258789,155.10679626464844,261.7900085449219,278.010009765625,226.4600067138672,59.560001373291016,248.89999389648438,25.239999771118164,25.829999923706055,58.20000076293945,407.8800048828125,220.33999633789062,52.59000015258789,67.5,24.299999237060547,375.55999755859375,173.60000610351562,52.849998474121094,52.279998779296875,162.83999633789062,71.19000244140625,119.05999755859375,115.69999694824219,124.0999984741211,172.10000610351562,37.47999954223633,195.57000732421875,56.91999816894531,88.30999755859375,164.61000061035156,600.2000122070312,96.16000366210938,47.4900016784668
