Date,WBA,ZBRA,PENN,NEM,NTRS,VRTX,POOL,TT,ODFL,LNC,TYL,HES,SEE,CSCO,OGN,NOC,JKHY,PSX,ZBH,NSC,DHR,STZ,MET,RE,NI
2020-05-18,40.86000061035156,235.8000030517578,22.25,66.26000213623047,75.94000244140625,284.1300048828125,229.55999755859375,81.38999938964844,154.4499969482422,36.400001525878906,352.0799865722656,49.11000061035156,30.450000762939453,45.060001373291016,,331.1700134277344,190.91000366210938,76.27999877929688,119.09708404541016,170.72999572753906,162.24000549316406,168.50999450683594,33.41999816894531,180.36000061035156,23.170000076293945
2020-05-19,39.77000045776367,240.5500030517578,23.729999542236328,67.37999725341797,73.37000274658203,282.2799987792969,229.00999450683594,80.41000366210938,153.33999633789062,34.88999938964844,352.8500061035156,45.86000061035156,29.940000534057617,44.61000061035156,,327.0299987792969,188.75,75.22000122070312,120.33980560302734,167.66000366210938,159.1199951171875,168.89999389648438,32.38999938964844,186.36000061035156,23.049999237060547
2020-05-20,40.13999938964844,241.49000549316406,26.809999465942383,65.72000122070312,74.76000213623047,284.6199951171875,230.7899932861328,79.75,155.50999450683594,35.59000015258789,361.6300048828125,47.34000015258789,30.030000686645508,45.439998626708984,,320.3999938964844,190.47000122070312,78.25,122.9126205444336,173.66000366210938,158.99000549316406,172.47000122070312,33.15999984741211,199.22999572753906,23.079999923706055
2020-05-21,39.75,244.14999389648438,29.649999618530273,63.47999954223633,73.94000244140625,284.6300048828125,238.35000610351562,81.36000061035156,155.91000366210938,35.939998626708984,354.42999267578125,47.2400016784668,30.0,44.63999938964844,,328.1099853515625,185.5,77.08999633789062,118.44660186767578,170.55999755859375,157.66000366210938,171.0,33.4900016784668,206.00999450683594,22.989999771118164
2020-05-22,39.599998474121094,243.5399932861328,30.3799991607666,63.04999923706055,73.87999725341797,284.9599914550781,238.17999267578125,83.36000061035156,158.7899932861328,35.0,360.04998779296875,47.099998474121094,29.799999237060547,44.900001525878906,,325.9100036621094,186.9199981689453,76.45999908447266,119.80582427978516,171.47000122070312,158.25999450683594,172.30999755859375,33.34000015258789,205.67999267578125,23.09000015258789
2020-05-26,42.15999984741211,255.9600067138672,29.290000915527344,59.209999084472656,79.13999938964844,266.5,242.82000732421875,88.93000030517578,164.1999969482422,38.84000015258789,352.7799987792969,48.630001068115234,31.8700008392334,44.84000015258789,,324.19000244140625,182.19000244140625,78.97000122070312,123.04854583740234,179.72000122070312,158.5800018310547,176.41000366210938,36.099998474121094,203.32000732421875,23.389999389648438
2020-05-27,42.970001220703125,258.6700134277344,32.38999938964844,58.72999954223633,82.9000015258789,278.510009765625,254.47000122070312,90.94000244140625,166.7899932861328,40.790000915527344,365.0,49.38999938964844,32.81999969482422,45.959999084472656,,342.9800109863281,176.72000122070312,81.7300033569336,124.60194396972656,184.97999572753906,160.77999877929688,179.3800048828125,36.93000030517578,203.05999755859375,23.31999969482422
2020-05-28,41.83000183105469,257.4200134277344,31.579999923706055,58.720001220703125,79.91999816894531,277.3800048828125,259.1300048828125,90.30000305175781,165.77999877929688,39.310001373291016,370.45001220703125,48.439998626708984,32.15999984741211,45.599998474121094,,342.7300109863281,177.86000061035156,78.55999755859375,124.26213836669922,180.25999450683594,163.97000122070312,175.44000244140625,36.459999084472656,204.50999450683594,24.020000457763672
2020-05-29,42.939998626708984,261.32000732421875,32.810001373291016,58.470001220703125,79.01000213623047,287.9599914550781,269.0199890136719,90.20999908447266,171.08999633789062,37.93000030517578,375.30999755859375,47.470001220703125,32.099998474121094,47.81999969482422,,335.20001220703125,180.86000061035156,78.26000213623047,122.66019439697266,178.2899932861328,166.61000061035156,172.6999969482422,36.0099983215332,198.41000366210938,23.829999923706055
2020-06-01,43.29999923706055,264.9700012207031,33.150001525878906,60.4900016784668,80.66999816894531,286.6400146484375,267.760009765625,90.43000030517578,168.0,39.22999954223633,375.8500061035156,48.70000076293945,32.43000030517578,46.29999923706055,,330.6700134277344,180.72000122070312,78.83000183105469,124.15534210205078,178.33999633789062,165.3800048828125,173.25,36.369998931884766,193.77000427246094,24.209999084472656
2020-06-02,43.54999923706055,264.0899963378906,31.239999771118164,58.470001220703125,80.86000061035156,284.2699890136719,265.8299865722656,91.44000244140625,165.5800018310547,38.959999084472656,382.6600036621094,51.7400016784668,32.45000076293945,46.88999938964844,,327.05999755859375,182.60000610351562,81.56999969482422,124.73786163330078,184.05999755859375,166.9600067138672,173.22999572753906,36.38999938964844,206.0500030517578,24.719999313354492
2020-06-03,43.61000061035156,269.0199890136719,32.709999084472656,56.02000045776367,85.13999938964844,277.010009765625,269.489990234375,94.33000183105469,166.5,40.900001525878906,378.1499938964844,52.11000061035156,33.619998931884766,46.939998626708984,,335.9599914550781,178.39999389648438,83.7300033569336,126.57281494140625,192.4199981689453,169.63999938964844,174.82000732421875,37.880001068115234,213.25999450683594,25.31999969482422
2020-06-04,44.20000076293945,261.1700134277344,37.369998931884766,55.900001525878906,87.9800033569336,272.82000732421875,262.7900085449219,95.54000091552734,165.94000244140625,43.5,371.5799865722656,52.47999954223633,33.84000015258789,46.86000061035156,,335.739990234375,178.07000732421875,83.12999725341797,125.73786163330078,191.5,168.7899932861328,175.72999572753906,39.34000015258789,217.1300048828125,24.6200008392334
2020-06-05,45.349998474121094,277.54998779296875,36.040000915527344,54.7599983215332,90.69999694824219,265.69000244140625,258.8399963378906,102.01000213623047,169.6300048828125,47.27000045776367,358.42999267578125,57.029998779296875,35.130001068115234,47.83000183105469,,342.1000061035156,179.8699951171875,87.4000015258789,133.39805603027344,194.25,173.22999572753906,181.4199981689453,40.7400016784668,226.14999389648438,25.079999923706055
2020-06-08,47.02000045776367,277.05999755859375,34.29999923706055,55.540000915527344,91.16000366210938,265.010009765625,255.36000061035156,98.98999786376953,166.8699951171875,50.040000915527344,358.1700134277344,59.97999954223633,34.93000030517578,48.130001068115234,,348.7900085449219,176.2899932861328,89.7300033569336,132.52427673339844,191.49000549316406,171.50999450683594,185.92999267578125,43.0,231.07000732421875,25.610000610351562
2020-06-09,45.279998779296875,270.32000732421875,32.4900016784668,57.16999816894531,91.98999786376953,270.8500061035156,262.489990234375,97.45999908447266,163.8800048828125,47.209999084472656,355.6099853515625,57.66999816894531,33.779998779296875,48.04999923706055,,342.5299987792969,178.86000061035156,85.66999816894531,130.23301696777344,192.0500030517578,169.4499969482422,183.39999389648438,41.54999923706055,227.4600067138672,24.829999923706055
2020-06-10,44.279998779296875,267.0799865722656,31.399999618530273,58.72999954223633,87.62999725341797,274.3399963378906,262.3500061035156,94.58999633789062,165.30999755859375,44.119998931884766,363.8299865722656,53.56999969482422,32.31999969482422,47.41999816894531,,341.25,182.33999633789062,84.33000183105469,130.37864685058594,188.5500030517578,172.69000244140625,180.3000030517578,39.5,221.69000244140625,24.40999984741211
2020-06-11,40.75,250.19000244140625,27.860000610351562,56.040000915527344,82.05000305175781,263.8900146484375,251.6300048828125,89.7699966430664,157.25,38.43000030517578,351.8999938964844,48.56999969482422,30.200000762939453,43.66999816894531,,320.989990234375,174.89999389648438,75.0,117.61164855957031,174.25999450683594,164.89999389648438,168.6699981689453,35.93000030517578,211.0,23.1200008392334
2020-06-12,41.400001525878906,258.3299865722656,29.649999618530273,55.45000076293945,83.61000061035156,268.55999755859375,252.6699981689453,90.38999938964844,157.8800048828125,40.68000030517578,342.7099914550781,49.61000061035156,30.579999923706055,45.06999969482422,,317.67999267578125,172.25,77.26000213623047,121.54368591308594,178.17999267578125,168.3800048828125,170.27999877929688,37.45000076293945,214.9499969482422,23.260000228881836
2020-06-15,41.4900016784668,259.4100036621094,31.549999237060547,56.849998474121094,83.5199966430664,267.7699890136719,255.1300048828125,90.6500015258789,162.17999267578125,41.79999923706055,341.0799865722656,49.599998474121094,30.940000534057617,45.349998474121094,,313.6199951171875,173.94000244140625,75.5999984741211,123.42718505859375,177.61000061035156,171.5500030517578,173.69000244140625,38.06999969482422,216.8800048828125,23.479999542236328
2020-06-16,42.150001525878906,266.4599914550781,31.709999084472656,55.95000076293945,84.93000030517578,273.7699890136719,263.3800048828125,91.68000030517578,162.27000427246094,42.459999084472656,342.79998779296875,52.209999084472656,31.8700008392334,46.47999954223633,,324.739990234375,175.88999938964844,77.04000091552734,127.24272155761719,178.72999572753906,174.89999389648438,177.4600067138672,38.689998626708984,220.5800018310547,23.639999389648438
2020-06-17,42.150001525878906,260.82000732421875,32.459999084472656,55.58000183105469,83.81999969482422,280.0899963378906,265.4100036621094,91.8499984741211,163.36000061035156,40.72999954223633,339.04998779296875,50.40999984741211,31.420000076293945,46.16999816894531,,322.2900085449219,177.8000030517578,72.87999725341797,124.33980560302734,176.97000122070312,176.3300018310547,178.7100067138672,37.81999969482422,215.9199981689453,23.549999237060547
2020-06-18,41.97999954223633,262.2300109863281,31.729999542236328,55.529998779296875,82.62000274658203,279.19000244140625,265.1499938964844,90.06999969482422,164.67999267578125,40.630001068115234,342.54998779296875,51.650001525878906,31.649999618530273,45.83000183105469,,317.8299865722656,179.80999755859375,76.23999786376953,123.72815704345703,174.3800048828125,176.0,184.25,38.11000061035156,215.5,23.729999542236328
2020-06-19,44.130001068115234,264.4100036621094,32.13999938964844,56.91999816894531,82.66000366210938,293.2699890136719,266.6000061035156,89.29000091552734,168.2100067138672,39.599998474121094,333.2099914550781,51.2400016784668,31.65999984741211,45.31999969482422,,312.6600036621094,181.2899932861328,74.69999694824219,122.54368591308594,170.25999450683594,172.9499969482422,181.41000366210938,37.31999969482422,215.72999572753906,22.969999313354492
2020-06-22,43.2400016784668,261.7900085449219,31.43000030517578,58.220001220703125,81.75,293.20001220703125,270.760009765625,90.18000030517578,163.5,38.52000045776367,338.29998779296875,51.81999969482422,31.6299991607666,45.15999984741211,,315.55999755859375,183.1699981689453,74.4000015258789,120.97087097167969,171.47000122070312,174.83999633789062,179.7100067138672,36.93000030517578,213.3699951171875,23.229999542236328
2020-06-23,42.810001373291016,260.7699890136719,36.81999969482422,58.90999984741211,81.0999984741211,295.79998779296875,266.0799865722656,90.08999633789062,164.97000122070312,38.66999816894531,334.4700012207031,52.40999984741211,31.639999389648438,45.470001220703125,,307.1000061035156,182.1199951171875,74.69999694824219,122.291259765625,174.49000549316406,175.58999633789062,180.4600067138672,37.040000915527344,213.00999450683594,22.850000381469727
2020-06-24,41.16999816894531,250.5,33.380001068115234,58.40999984741211,77.18000030517578,291.17999267578125,261.2900085449219,86.04000091552734,163.33999633789062,36.040000915527344,338.4700012207031,48.959999084472656,31.40999984741211,44.75,,301.9100036621094,179.69000244140625,69.98999786376953,114.77669525146484,169.14999389648438,171.4600067138672,171.66000366210938,35.529998779296875,206.0,22.399999618530273
2020-06-25,42.040000915527344,253.63999938964844,31.700000762939453,58.59000015258789,78.44000244140625,295.1499938964844,263.9100036621094,85.80000305175781,163.00999450683594,36.79999923706055,340.32000732421875,50.630001068115234,31.1200008392334,45.220001220703125,,301.75,180.25,70.06999969482422,111.9417495727539,171.67999267578125,172.14999389648438,173.3300018310547,36.34000015258789,207.27000427246094,22.329999923706055
2020-06-26,41.16999816894531,246.4199981689453,30.649999618530273,59.34000015258789,76.19999694824219,286.1400146484375,260.94000244140625,84.63999938964844,163.0,34.650001525878906,340.7900085449219,48.47999954223633,31.190000534057617,46.310001373291016,,301.8599853515625,178.49000549316406,68.06999969482422,112.06796264648438,169.80999755859375,171.7100067138672,168.99000549316406,35.06999969482422,200.8699951171875,22.350000381469727
2020-06-29,42.31999969482422,252.0500030517578,29.780000686645508,59.540000915527344,76.30000305175781,285.17999267578125,265.7900085449219,89.19000244140625,164.6699981689453,35.7400016784668,339.8599853515625,49.939998626708984,32.47999954223633,46.150001525878906,,309.0199890136719,181.47999572753906,68.66000366210938,113.49514770507812,172.67999267578125,172.3800048828125,174.1699981689453,35.56999969482422,202.52999877929688,22.690000534057617
2020-06-30,42.38999938964844,255.9499969482422,30.540000915527344,61.7400016784668,79.33999633789062,290.30999755859375,271.8699951171875,88.9800033569336,169.58999633789062,36.790000915527344,346.8800048828125,51.810001373291016,32.849998474121094,46.63999938964844,,307.44000244140625,184.02999877929688,71.9000015258789,115.88349151611328,175.57000732421875,176.8300018310547,174.9499969482422,36.52000045776367,206.1999969482422,22.739999771118164
2020-07-01,40.880001068115234,251.22999572753906,31.90999984741211,61.36000061035156,76.94000244140625,286.2799987792969,272.9100036621094,88.86000061035156,168.36000061035156,34.66999816894531,350.32000732421875,49.849998474121094,32.400001525878906,46.060001373291016,,308.1400146484375,183.8300018310547,69.11000061035156,115.86407470703125,171.52000427246094,177.16000366210938,185.8800048828125,35.5099983215332,203.88999938964844,23.459999084472656
2020-07-02,41.97999954223633,255.0399932861328,30.93000030517578,60.959999084472656,77.66999816894531,291.1000061035156,270.2200012207031,90.52999877929688,170.8699951171875,34.61000061035156,355.2200012207031,51.4900016784668,33.5,45.630001068115234,,309.9700012207031,184.50999450683594,68.41999816894531,117.09708404541016,174.50999450683594,179.67999267578125,185.8000030517578,35.650001525878906,200.9499969482422,23.360000610351562
2020-07-06,43.15999984741211,261.6300048828125,29.780000686645508,61.18000030517578,78.69999694824219,291.30999755859375,269.260009765625,92.54000091552734,175.8800048828125,35.900001525878906,352.4700012207031,49.4900016784668,33.95000076293945,46.41999816894531,,312.3999938964844,183.05999755859375,68.08999633789062,114.63106536865234,178.6199951171875,183.0,186.49000549316406,37.09000015258789,205.99000549316406,23.290000915527344
2020-07-07,42.220001220703125,254.25999450683594,28.600000381469727,62.470001220703125,77.8499984741211,299.05999755859375,271.8900146484375,91.41000366210938,175.6300048828125,34.119998931884766,352.5199890136719,48.36000061035156,33.459999084472656,45.630001068115234,,304.4700012207031,179.82000732421875,64.61000061035156,113.59223175048828,174.1199951171875,182.0399932861328,182.4600067138672,36.02000045776367,203.72000122070312,23.329999923706055
2020-07-08,42.290000915527344,257.2099914550781,28.8700008392334,63.43000030517578,80.16000366210938,295.9200134277344,270.79998779296875,92.12999725341797,176.8699951171875,35.220001220703125,355.0400085449219,49.31999969482422,32.91999816894531,45.810001373291016,,301.1000061035156,181.9600067138672,63.97999954223633,115.45631408691406,175.25999450683594,184.4199981689453,183.47999572753906,36.77000045776367,204.41000366210938,23.3799991607666
2020-07-09,39.0099983215332,262.010009765625,29.850000381469727,62.72999954223633,76.41000366210938,295.3999938964844,279.1300048828125,90.29000091552734,176.4199981689453,32.709999084472656,361.2900085449219,44.68000030517578,32.459999084472656,46.70000076293945,,285.95001220703125,182.3000030517578,58.97999954223633,114.21359252929688,170.91000366210938,185.47000122070312,182.38999938964844,35.38999938964844,198.05999755859375,22.950000762939453
2020-07-10,40.119998931884766,260.6700134277344,29.43000030517578,61.880001068115234,80.16999816894531,294.45001220703125,278.489990234375,91.63999938964844,176.8800048828125,34.779998779296875,359.7300109863281,44.900001525878906,33.83000183105469,46.65999984741211,,292.0,181.52999877929688,61.060001373291016,115.95145416259766,170.85000610351562,183.6699981689453,184.92999267578125,36.939998626708984,206.7899932861328,23.56999969482422
2020-07-13,39.58000183105469,255.5,28.649999618530273,59.540000915527344,81.56999969482422,284.82000732421875,276.2799987792969,92.08999633789062,172.2899932861328,35.08000183105469,344.9700012207031,45.33000183105469,34.02000045776367,45.93000030517578,,292.3500061035156,178.3800048828125,60.27000045776367,117.34951782226562,175.1300048828125,182.41000366210938,179.69000244140625,37.40999984741211,207.67999267578125,24.020000457763672
2020-07-14,40.11000061035156,266.4700012207031,29.139999389648438,61.77000045776367,81.6500015258789,293.8299865722656,281.3800048828125,97.52999877929688,177.72999572753906,35.459999084472656,347.57000732421875,47.47999954223633,34.88999938964844,46.2599983215332,,295.54998779296875,180.05999755859375,61.959999084472656,120.55339813232422,177.92999267578125,185.4499969482422,179.17999267578125,37.88999938964844,211.44000244140625,23.75
2020-07-15,40.68000030517578,268.1600036621094,34.40999984741211,62.13999938964844,80.55000305175781,295.1099853515625,287.54998779296875,100.93000030517578,179.36000061035156,37.209999084472656,351.2200012207031,48.65999984741211,36.150001525878906,46.400001525878906,,300.760009765625,180.1300048828125,65.45999908447266,127.88349151611328,181.27999877929688,188.33999633789062,182.6300048828125,38.63999938964844,218.2899932861328,23.719999313354492
2020-07-16,41.349998474121094,267.6600036621094,34.95000076293945,61.54999923706055,79.94000244140625,290.55999755859375,283.6000061035156,101.94000244140625,180.97000122070312,37.5,351.32000732421875,48.66999816894531,37.0,45.779998779296875,,303.6499938964844,178.82000732421875,64.87000274658203,126.75727844238281,182.9199981689453,188.80999755859375,181.24000549316406,38.72999954223633,223.10000610351562,23.850000381469727
2020-07-17,41.41999816894531,273.1000061035156,33.70000076293945,62.91999816894531,77.70999908447266,294.5299987792969,294.3900146484375,102.44999694824219,186.42999267578125,37.040000915527344,355.79998779296875,47.869998931884766,36.84000015258789,46.75,,306.8399963378906,181.5800018310547,63.84000015258789,131.20388793945312,188.25,190.9499969482422,180.61000061035156,38.470001220703125,222.6199951171875,24.34000015258789
2020-07-20,40.459999084472656,276.3599853515625,33.56999969482422,64.19000244140625,77.73999786376953,303.1000061035156,301.3500061035156,103.37999725341797,187.58999633789062,36.220001220703125,370.3999938964844,48.20000076293945,36.709999084472656,46.970001220703125,,301.489990234375,182.85000610351562,62.33000183105469,126.87378692626953,186.1699981689453,193.3699951171875,177.60000610351562,37.779998779296875,219.85000610351562,23.75
2020-07-21,40.40999984741211,273.2799987792969,36.0099983215332,64.29000091552734,79.83000183105469,291.3999938964844,296.4200134277344,105.44999694824219,187.44000244140625,37.47999954223633,369.0,52.2599983215332,37.119998931884766,47.02000045776367,,308.19000244140625,183.27999877929688,66.41999816894531,128.66990661621094,187.17999267578125,195.0,180.77000427246094,38.31999969482422,220.5800018310547,23.809999465942383
2020-07-22,40.689998626708984,277.0,35.93000030517578,65.47000122070312,75.62000274658203,291.2300109863281,301.8999938964844,106.20999908447266,186.25,37.59000015258789,367.8599853515625,52.09000015258789,37.279998779296875,46.900001525878906,,316.0,184.05999755859375,65.25,129.21359252929688,189.0800018310547,195.61000061035156,179.49000549316406,38.41999816894531,223.80999755859375,24.639999389648438
2020-07-23,40.34000015258789,275.7099914550781,33.84000015258789,65.7699966430664,77.4800033569336,284.4599914550781,300.5799865722656,105.41999816894531,184.1199951171875,37.59000015258789,363.4599914550781,51.040000915527344,37.58000183105469,47.40999984741211,,313.05999755859375,181.77000427246094,65.18000030517578,128.9029083251953,186.97999572753906,199.22000122070312,179.0,38.560001373291016,223.05999755859375,24.739999771118164
2020-07-24,40.5099983215332,269.9800109863281,34.779998779296875,66.75,76.02999877929688,278.489990234375,304.2699890136719,103.76000213623047,182.24000549316406,37.209999084472656,357.19000244140625,50.459999084472656,37.25,46.400001525878906,,312.69000244140625,179.58999633789062,65.05999755859375,130.20388793945312,187.00999450683594,195.27000427246094,179.85000610351562,38.220001220703125,224.00999450683594,24.540000915527344
2020-07-27,39.84000015258789,273.3399963378906,32.86000061035156,69.04000091552734,76.61000061035156,284.2099914550781,310.3299865722656,104.55000305175781,185.2899932861328,36.75,359.0899963378906,50.290000915527344,36.959999084472656,47.189998626708984,,308.0199890136719,180.6999969482422,64.58999633789062,130.33009338378906,189.92999267578125,198.97999572753906,178.88999938964844,37.79999923706055,220.8000030517578,24.280000686645508
2020-07-28,40.68000030517578,271.17999267578125,33.20000076293945,68.58999633789062,77.0999984741211,278.5199890136719,306.6300048828125,103.70999908447266,182.39999389648438,36.290000915527344,347.260009765625,48.099998474121094,36.7400016784668,46.279998779296875,,312.8699951171875,176.5399932861328,63.58000183105469,130.25242614746094,185.10000610351562,199.00999450683594,179.52000427246094,37.59000015258789,216.32000732421875,24.670000076293945
2020-07-29,41.15999984741211,273.8500061035156,37.41999816894531,67.88999938964844,79.26000213623047,278.7200012207031,313.95001220703125,110.47000122070312,182.32000732421875,38.369998931884766,350.7699890136719,50.0,36.61000061035156,46.709999084472656,,315.260009765625,180.75,65.58000183105469,135.51455688476562,192.82000732421875,202.1300048828125,181.61000061035156,38.68000030517578,219.94000244140625,24.760000228881836
2020-07-30,40.63999938964844,274.95001220703125,36.810001373291016,65.66000366210938,77.93000030517578,279.3999938964844,314.94000244140625,110.86000061035156,180.2100067138672,36.93000030517578,350.0400085449219,47.540000915527344,35.849998474121094,46.439998626708984,,326.010009765625,178.49000549316406,63.09000015258789,134.2718505859375,188.8699951171875,202.13999938964844,180.8300018310547,37.54999923706055,216.08999633789062,24.489999771118164
2020-07-31,40.709999084472656,280.75,33.849998474121094,69.19999694824219,78.3499984741211,272.0,316.70001220703125,111.87000274658203,182.82000732421875,37.27000045776367,357.25,49.209999084472656,35.68000030517578,47.099998474121094,,325.010009765625,178.3000030517578,62.02000045776367,130.93203735351562,192.2100067138672,203.8000030517578,178.1999969482422,37.849998474121094,218.7899932861328,24.450000762939453
2020-08-03,41.08000183105469,280.7200012207031,36.099998474121094,68.1500015258789,79.27999877929688,279.5199890136719,322.2200012207031,112.19000244140625,182.4199981689453,37.58000183105469,363.9700012207031,49.84000015258789,36.18000030517578,47.15999984741211,,323.5899963378906,182.0,61.119998931884766,131.76698303222656,190.47000122070312,206.8300018310547,173.2899932861328,37.29999923706055,220.9600067138672,23.979999542236328
2020-08-04,40.93000030517578,284.67999267578125,37.41999816894531,70.25,79.27999877929688,275.7099914550781,324.80999755859375,112.27999877929688,185.00999450683594,36.5099983215332,365.94000244140625,50.68000030517578,36.52000045776367,47.66999816894531,,325.010009765625,179.58999633789062,61.849998474121094,126.83495330810547,192.38999938964844,206.07000732421875,171.69000244140625,36.900001525878906,217.16000366210938,24.149999618530273
2020-08-05,40.810001373291016,288.8399963378906,38.38999938964844,70.37000274658203,80.38999938964844,273.2300109863281,327.989990234375,115.1500015258789,185.39999389648438,39.0,365.5899963378906,53.61000061035156,36.63999938964844,47.33000183105469,,329.7099914550781,179.6999969482422,61.959999084472656,129.7378692626953,193.05999755859375,205.5399932861328,173.42999267578125,38.279998779296875,219.1199951171875,24.360000610351562
2020-08-06,40.88999938964844,286.7300109863281,43.86000061035156,70.11000061035156,80.05999755859375,273.3399963378906,328.54998779296875,115.48999786376953,187.19000244140625,35.91999816894531,364.1099853515625,53.38999938964844,39.849998474121094,47.77000045776367,,326.3399963378906,182.42999267578125,60.970001220703125,129.1165008544922,195.77000427246094,205.69000244140625,171.08999633789062,36.97999954223633,223.66000366210938,24.34000015258789
